Threshold,precision_0,recall_0,f-score_0,Precision,Recall,F1.Score,accuracy,MCC,Algorithm
0.75,0.970010461180251,0.980698404958192,0.975303622584266,0.861392595899191,0.795346203092682,0.826066350208787,0.956755676657584,0.802888326287058,BERT
0.76,0.970010461180251,0.980698404958192,0.975303622584266,0.861392595899191,0.795346203092682,0.826066350208787,0.956755676657584,0.802888326287058,BERT
0.77,0.970014309814506,0.980802680244949,0.975356577928449,0.862115736395059,0.795346203092682,0.826371113219265,0.956846503178928,0.803282878919205,BERT
0.78,0.96991906693783,0.981011448512172,0.975412532596524,0.863239109268424,0.794641977740569,0.82654496543633,0.956937412269837,0.803536337298513,BERT
0.79,0.969921262158833,0.981115832645784,0.97546600946805,0.863812215223134,0.794641977740569,0.82683848649587,0.957028238791181,0.803878612697224,BERT
0.8,0.969822459813216,0.981220216779396,0.975468121606942,0.864391986501725,0.793937752388457,0.826740866767981,0.957028321360746,0.803806030977409,BERT
0.81,0.969822459813216,0.981220216779396,0.975468121606942,0.864391986501725,0.793937752388457,0.826740866767981,0.957028321360746,0.803806030977409,BERT
0.82,0.969722850442338,0.981220216779396,0.975417566735091,0.864299712879677,0.793233527036344,0.826308538528961,0.956937494839402,0.803345616688047,BERT
0.83,0.969734593695676,0.981637317926424,0.975631989142885,0.866581458911423,0.793233527036344,0.827449241797324,0.957300800924779,0.804700839959117,BERT
0.84,0.969738197447697,0.981741593213181,0.975684566713315,0.867383557861948,0.793233527036344,0.827771987853488,0.957391627446123,0.805126172944768,BERT
0.85,0.969738197447697,0.981741593213181,0.975684566713315,0.867383557861948,0.793233527036344,0.827771987853488,0.957391627446123,0.805126172944768,BERT
0.86,0.969538264230205,0.981741593213181,0.975583302837173,0.867192986587664,0.791825076332119,0.826914402760106,0.95720989183387,0.804205689869164,BERT
0.87,0.969447457651119,0.981950143786695,0.97563815706052,0.868734731796713,0.791120850980006,0.827108303731598,0.957300718355214,0.804598484606128,BERT
0.88,0.969148982662703,0.982054419073452,0.975539610046448,0.869002626499417,0.789018024229292,0.826126112667389,0.957118982742961,0.803560507605019,BERT
0.89,0.969053950631817,0.982158803207064,0.975542942448142,0.869481944802275,0.788318723529991,0.825959732246607,0.957118982742961,0.80343505954773,BERT
0.9,0.968853506357181,0.982158803207064,0.97544163152907,0.869285859762873,0.786910272825766,0.825106917455421,0.956937247130708,0.802514148721618,BERT
0.91,0.968771480087145,0.982680288487704,0.975655942343584,0.87276160467516,0.786206047473653,0.826210038476625,0.957300635785649,0.804014331479803,BERT
0.92,0.968675331976157,0.982784563774461,0.975658296544721,0.873378244793095,0.78550182212154,0.826084303878739,0.957300553216085,0.803944576649972,BERT
0.93,0.968691001038621,0.983306157901955,0.975924616438693,0.876564242873239,0.78550182212154,0.827568900429469,0.957754685822806,0.805766640094391,BERT
0.94,0.968599721446052,0.983514926169179,0.975980349451072,0.877891138201452,0.784797596769428,0.827731358440741,0.95784567748328,0.806081831985225,BERT
0.95,0.968404101548472,0.98361931030279,0.975932533091856,0.87835432730963,0.783389146065202,0.827157415948265,0.957754768392371,0.805526718879568,BERT
0.96,0.968410113206858,0.983827860876304,0.976038357846601,0.879746249961646,0.783389146065202,0.827780347128624,0.957936421435059,0.806302973277069,BERT
0.97,0.968417235083302,0.984036411449818,0.976144442670322,0.881139213181817,0.783389146065202,0.828386389043058,0.958118074477748,0.807073661126097,BERT
0.98,0.968228143569073,0.984349346156944,0.976202219164501,0.883086972612913,0.781980695360977,0.828444565037801,0.958208983568657,0.807326694259232,BERT
0.99,0.968228143569073,0.984349346156944,0.976202219164501,0.883086972612913,0.781980695360977,0.828444565037801,0.958208983568657,0.807326694259211,BERT
0.01,0.989930296547985,0.689105300624128,0.810769141520334,0.318442996782494,0.951462621885157,0.475120670400192,0.723003963339113,0.44426165442923,GRU
0.02,0.987181935478157,0.78331236217267,0.872791152469373,0.394491397140182,0.930360484585837,0.552094516506234,0.802313434068203,0.521562462421194,GRU
0.03,0.984002953526851,0.827442686688683,0.898569383526173,0.443032416506642,0.908563971240028,0.593949773311545,0.837925357113368,0.56026408203094,GRU
0.04,0.981903427956475,0.851646308676618,0.911877296792705,0.476313793771707,0.893785088151285,0.619923699898602,0.857093881595244,0.584082653742957,GRU
0.05,0.980315309292674,0.869485655073025,0.921375176027262,0.504646991563728,0.881823106470994,0.640410389763341,0.871083890677896,0.603233673195391,GRU
0.06,0.97923812872434,0.883466380472004,0.928731513989916,0.530273188395509,0.873382251551266,0.658535717382236,0.882167533647098,0.620630208185943,GRU
0.07,0.978884447531726,0.893273264382479,0.934017395474423,0.550183562124033,0.869870974096326,0.673039761295475,0.890253240855421,0.635147564406222,GRU
0.08,0.977423664168443,0.90193224936379,0.938067560173964,0.568081932857178,0.859327292425884,0.682976597647309,0.896430847989431,0.644135975410365,GRU
0.09,0.976246984347175,0.90777438659355,0.940678971867363,0.580820288407298,0.850886437506156,0.689339703543797,0.900427710345966,0.649803326831862,GRU
0.1,0.975520536891491,0.913094603155253,0.943196437207609,0.59337429941431,0.845262483994878,0.696253529449302,0.904333828750723,0.65654117515896,GRU
0.11,0.974766607145798,0.917372066849384,0.945125269357146,0.603886942530922,0.839638530483601,0.701501643530145,0.907331764511601,0.66155910454346,GRU
0.12,0.974130446934522,0.921858516504449,0.947200138124029,0.616140314455741,0.834708953018812,0.707864437022939,0.910602427545207,0.667943976082914,GRU
0.13,0.973155839304882,0.925301015976541,0.948559827609295,0.624562897694261,0.827671624150497,0.710864528388884,0.912692098092643,0.670556729902225,GRU
0.14,0.971984281393677,0.929265544963547,0.950094962722683,0.634495445562577,0.819235693883581,0.714238132291517,0.915054000495417,0.673488313029351,GRU
0.15,0.971726391292509,0.931560472047039,0.951171234876952,0.641741558920925,0.817132867132867,0.718000736238494,0.916780199818347,0.677442656120176,GRU
0.16,0.971504206458227,0.934585761525249,0.95264151908826,0.651328926766321,0.815020191076529,0.723158260263054,0.919141937081992,0.68301466182301,GRU
0.17,0.971191930276732,0.938028478691051,0.954281754947268,0.66240564254154,0.812203289668078,0.728862274423389,0.921776319048799,0.68919220669167,GRU
0.18,0.970742644713739,0.940532391735476,0.955362008436352,0.6704769711938,0.808687087560327,0.73233957171276,0.923502600941293,0.692872349155664,GRU
0.19,0.970277412908182,0.942306051232038,0.956050205849509,0.676199551190688,0.805175810105388,0.734262500431787,0.924593014614813,0.694891469062295,GRU
0.2,0.969631440727443,0.944914130716365,0.95707866754603,0.684863388851437,0.800251157293411,0.737262708422783,0.926228469985963,0.698100352162987,GRU
0.21,0.969392466591314,0.947314095014596,0.958197323345619,0.693568272906682,0.798143405889885,0.741481569774373,0.928045908678061,0.702771352743033,GRU
0.22,0.969023036656176,0.948774275569759,0.958763632505424,0.69885157171964,0.795331429134246,0.743264410246852,0.928954339030633,0.704729472158955,GRU
0.23,0.968554529542245,0.950339275645952,0.95933351147814,0.704470376218865,0.791820151679307,0.744901848306273,0.9298630170919,0.706521635544254,GRU
0.24,0.967984660514206,0.951695180914357,0.959743242735861,0.70913304509529,0.78759479956663,0.74557044027941,0.93049863760218,0.707279819628552,GRU
0.25,0.967835582919422,0.953260072143695,0.960464721962924,0.715457604087763,0.786186348862405,0.748382757884633,0.931679712657914,0.710560113827548,GRU
0.26,0.967154840133374,0.954407535685441,0.960711737307793,0.719310554266538,0.781271545356052,0.748237998072045,0.932043183882421,0.710389785057936,GRU
0.27,0.966776720704801,0.955346448653673,0.961000272026715,0.722873158400035,0.778459568600414,0.748848780729779,0.932497564197837,0.711123416402761,GRU
0.28,0.966518665319089,0.956806629208836,0.961612054897281,0.728992564222912,0.776351817196888,0.751138700116294,0.933496821071753,0.713822463289191,GRU
0.29,0.965941451814096,0.957953983903727,0.961905753455178,0.733452057497739,0.772136314389835,0.751506466418311,0.933950953678474,0.714310601578163,GRU
0.3,0.965568215110963,0.958788403891493,0.962139070225612,0.736766519504132,0.769319412981385,0.75183106877418,0.934314342333416,0.714814808857228,GRU
0.31,0.964907070412891,0.960249128680929,0.962548193409141,0.742387132506875,0.76439968482222,0.752434334363161,0.93495054083065,0.715647299127323,GRU
0.32,0.964857381101847,0.96170974462351,0.963258458781423,0.749212020732885,0.763695459470107,0.755618911963569,0.936131533316819,0.71945289370092,GRU
0.33,0.964371933414471,0.962231338751004,0.963278513588315,0.750867423107243,0.760174332709544,0.75472946919671,0.936131450747255,0.718551312820182,GRU
0.34,0.964203474337727,0.963170687106655,0.963667739753848,0.754884218436864,0.758765882005319,0.756153787481133,0.936767401535794,0.720281411383479,GRU
0.35,0.963845705462294,0.964318150648401,0.964060912157586,0.76020951033904,0.75595390524968,0.757314283010468,0.937403434893898,0.721897081118517,GRU
0.36,0.963577718682758,0.96515289717673,0.96434151014122,0.764212266726061,0.753846153846154,0.758136966981036,0.937857650070184,0.723082898043078,GRU
0.37,0.96310078241303,0.965883368418303,0.964467653215706,0.76722956738579,0.750329951738402,0.757845501851802,0.938039468252002,0.722944265814058,GRU
0.38,0.963038145645121,0.966926774367001,0.964959246989353,0.772235716077645,0.749630651039102,0.760025968163185,0.938856989513665,0.725596265907561,GRU
0.39,0.9621630169169,0.967552861474962,0.964831927954782,0.773973077961692,0.7432975475229,0.757599081312443,0.938584344810503,0.723127131616348,GRU
0.4,0.962006223756672,0.968595832036242,0.96526709453199,0.779868530324621,0.741889096818674,0.759494588192799,0.939311039550822,0.725688341867781,GRU
0.41,0.961770249580909,0.970056339131968,0.965870026647057,0.787706286234067,0.739776420762336,0.761914066877512,0.940310544133432,0.729001235765853,GRU
0.42,0.961592961741116,0.970578042106317,0.966040038684932,0.79013763161981,0.738367970058111,0.76232226862737,0.940583188836595,0.729647224990013,GRU
0.43,0.96141096073904,0.970995360947055,0.966154207668822,0.792279501512031,0.736959519353886,0.762532508090568,0.940764841879283,0.730074941813379,GRU
0.44,0.960958824387546,0.971934165068432,0.966389398624974,0.796671900538444,0.733438392593322,0.76258970255552,0.94112814796466,0.730615872050373,GRU
0.45,0.960689348007349,0.972768802749907,0.966668838926425,0.800814773615113,0.731335565842608,0.763464021435449,0.941582528280076,0.731865275015224,GRU
0.46,0.960127169804241,0.973498947450916,0.966742838032768,0.804429817617774,0.727115138382744,0.762673718541834,0.94167335480142,0.731466757111624,GRU
0.47,0.959656106649773,0.974124925712022,0.966812776926002,0.807559272111351,0.723603860927805,0.762119586691518,0.941764181322764,0.731219617079582,GRU
0.48,0.959288385589703,0.974855179259885,0.966985725268838,0.8115794518682,0.720796808824978,0.762326240400372,0.942036743456362,0.731860406212561,GRU
0.49,0.959027709483442,0.975690143481924,0.967263942563199,0.816216652492848,0.71868413276864,0.763177416093944,0.942490958632648,0.733260101076075,GRU
